ActivityHour,Calories00,Calories01,Calories02,Calories03,Calories04,Calories05,Calories06,Calories07,Calories08,Calories09,Calories10,Calories11,Calories12,Calories13,Calories14,Calories15,Calories16,Calories17,Calories18,Calories19,Calories20,Calories21,Calories22,Calories23,Calories24,Calories25,Calories26,Calories27,Calories28,Calories29,Calories30,Calories31,Calories32,Calories33,Calories34,Calories35,Calories36,Calories37,Calories38,Calories39,Calories40,Calories41,Calories42,Calories43,Calories44,Calories45,Calories46,Calories47,Calories48,Calories49,Calories50,Calories51,Calories52,Calories53,Calories54,Calories55,Calories56,Calories57,Calories58,Calories59
10/21/2014 12:00:00 AM,1.3107000589370728,1.3107000589370728,1.3107000589370728,3.6699600219726562,5.242800235748291,1.3107000589370728,1.3107000589370728,1.3107000589370728,3.4078199863433838,3.1456799507141113,4.4563798904418945,3.4078199863433838,1.5728399753570557,1.5728399753570557,1.3107000589370728,3.4078199863433838,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728
10/21/2014 1:00:00 AM,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.5728399753570557,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.5728399753570557,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728
10/21/2014 2:00:00 AM,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.5728399753570557,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.5728399753570557,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728
10/21/2014 3:00:00 AM,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728
10/21/2014 4:00:00 AM,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.5728399753570557,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.5728399753570557,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.5728399753570557,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728
10/21/2014 5:00:00 AM,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.5728399753570557,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.5728399753570557,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.5728399753570557
10/21/2014 6:00:00 AM,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.5728399753570557,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.5728399753570557,1.5728399753570557,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.5728399753570557,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.5728399753570557,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728
10/21/2014 7:00:00 AM,1.3107000589370728,1.5728399753570557,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.5728399753570557,1.3107000589370728,3.1456799507141113,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.5728399753570557,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.5728399753570557,1.3107000589370728,1.3107000589370728,3.4078199863433838,1.5728399753570557,1.5728399753570557,1.5728399753570557,1.5728399753570557,3.4078199863433838,4.1942400932312012,1.5728399753570557,3.4078199863433838,1.5728399753570557,1.3107000589370728,1.5728399753570557,4.1942400932312012,4.4563798904418945,3.9321000576019287,3.4078199863433838,1.5728399753570557,3.6699600219726562,4.9806599617004395,5.5049400329589844,1.5728399753570557,1.3107000589370728,1.3107000589370728,1.5728399753570557,1.5728399753570557,1.5728399753570557,1.5728399753570557,1.5728399753570557,1.5728399753570557
10/21/2014 8:00:00 AM,5.5049400329589844,8.6506204605102539,3.9321000576019287,5.5049400329589844,4.9806599617004395,6.5535001754760742,6.5535001754760742,4.4563798904418945,3.9321000576019287,3.6699600219726562,4.9806599617004395,4.9806599617004395,4.9806599617004395,1.5728399753570557,4.4563798904418945,4.9806599617004395,7.3399200439453125,4.9806599617004395,5.242800235748291,1.5728399753570557,1.5728399753570557,4.7185201644897461,4.9806599617004395,3.6699600219726562,4.1942400932312012,1.5728399753570557,1.5728399753570557,1.5728399753570557,3.6699600219726562,3.9321000576019287,1.5728399753570557,3.6699600219726562,1.3107000589370728,3.6699600219726562,1.5728399753570557,1.5728399753570557,4.1942400932312012,1.5728399753570557,3.1456799507141113,3.6699600219726562,6.8156399726867676,5.7670798301696777,4.9806599617004395,3.6699600219726562,4.9806599617004395,4.1942400932312012,3.6699600219726562,1.5728399753570557,4.1942400932312012,5.242800235748291,4.1942400932312012,4.7185201644897461,4.4563798904418945,4.9806599617004395,4.9806599617004395,7.3399200439453125,4.9806599617004395,4.9806599617004395,4.4563798904418945,3.9321000576019287
10/21/2014 9:00:00 AM,1.5728399753570557,4.7185201644897461,7.6020598411560059,3.9321000576019287,1.5728399753570557,1.5728399753570557,1.5728399753570557,1.5728399753570557,3.4078199863433838,1.5728399753570557,4.1942400932312012,1.5728399753570557,1.3107000589370728,1.3107000589370728,3.6699600219726562,1.5728399753570557,3.9321000576019287,6.5535001754760742,5.5049400329589844,5.5049400329589844,5.5049400329589844,6.5535001754760742,7.8642001152038574,3.4078199863433838,1.5728399753570557,4.4563798904418945,6.2913599014282227,4.4563798904418945,1.5728399753570557,3.1456799507141113,3.9321000576019287,3.1456799507141113,3.4078199863433838,1.3107000589370728,3.4078199863433838,3.9321000576019287,1.3107000589370728,1.5728399753570557,1.3107000589370728,1.5728399753570557,1.5728399753570557,1.5728399753570557,1.3107000589370728,1.5728399753570557,1.5728399753570557,1.3107000589370728,1.3107000589370728,3.1456799507141113,3.4078199863433838,1.5728399753570557,1.5728399753570557,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.3107000589370728,1.5728399753570557,1.3107000589370728
