ActivityHour,Steps00,Steps01,Steps02,Steps03,Steps04,Steps05,Steps06,Steps07,Steps08,Steps09,Steps10,Steps11,Steps12,Steps13,Steps14,Steps15,Steps16,Steps17,Steps18,Steps19,Steps20,Steps21,Steps22,Steps23,Steps24,Steps25,Steps26,Steps27,Steps28,Steps29,Steps30,Steps31,Steps32,Steps33,Steps34,Steps35,Steps36,Steps37,Steps38,Steps39,Steps40,Steps41,Steps42,Steps43,Steps44,Steps45,Steps46,Steps47,Steps48,Steps49,Steps50,Steps51,Steps52,Steps53,Steps54,Steps55,Steps56,Steps57,Steps58,Steps59
10/24/2014 12:00:00 PM,75,0,33,56,92,103,104,60,6,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2014 1:00:00 PM,0,0,0,0,0,0,0,0,0,0,45,105,112,83,88,121,25,79,112,90,41,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2014 2:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,66,109,85,96,59,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,22,24,107,118,121,122,37,125,125,125,123,123,122,121,88,65,62,8,30
10/24/2014 3:00:00 PM,34,36,13,16,13,0,5,23,18,0,0,0,0,0,0,11,2,13,0,0,21,49,95,78,14,34,71,88,92,46,0,9,0,26,33,0,0,37,0,8,9,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2014 4:00:00 PM,0,0,0,0,0,0,7,0,0,0,10,0,0,0,4,6,0,0,0,0,0,0,0,0,4,0,0,0,16,24,42,17,0,0,22,21,10,0,16,0,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,43,12,9,0,0
10/24/2014 5:00:00 PM,0,0,0,0,0,0,0,0,0,6,0,18,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,27,0,20,9,0,0,0,6,36,0,7,31,46,2,0,0,21,0,0,0,18,13,0,0,0,0,21,36,10,20,50
10/24/2014 6:00:00 PM,46,44,29,38,31,61,35,10,6,48,42,14,21,24,39,35,28,40,0,25,0,25,43,98,95,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,23,75,46,20,0,5,17,0,0,0,18,0,0,0,0,0,0,0
10/24/2014 7:00:00 PM,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,28,0,8,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,18,35
10/24/2014 8:00:00 PM,9,0,0,0,0,0,5,35,6,0,0,0,0,22,8,0,0,0,0,0,0,43,0,32,28,42,0,0,0,0,0,13,0,10,10,4,0,0,0,23,0,0,10,0,0,0,0,4,0,0,8,83,45,16,39,79,86,88,89,93
10/24/2014 9:00:00 PM,86,17,41,69,94,74,0,0,26,73,99,60,32,0,0,0,24,21,16,5,17,27,28,28,1,29,0,0,0,14,23,0,35,35,0,13,9,37,10,36,38,93,94,106,107,113,91,100,99,21,33,0,0,0,0,0,6,8,0,0
10/24/2014 10:00:00 PM,0,0,0,0,0,0,0,0,0,7,4,0,19,0,0,0,0,0,0,0,14,7,0,0,0,0,0,0,0,0,0,8,0,58,29,0,0,0,0,0,0,0,0,0,0,0,9,0,23,0,43,64,99,114,111,109,80,0,0,0
10/24/2014 11:00:00 PM,4,0,0,0,0,0,0,0,45,13,4,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 12:00:00 AM,0,0,0,7,0,0,14,0,15,26,102,87,12,10,6,0,0,0,0,0,0,0,32,44,2,42,25,47,0,63,22,23,18,9,17,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,6,8,0,0,0,0,0,0,0
10/25/2014 1:00:00 AM,0,0,0,0,0,17,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 2:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 3:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 4:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 5:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 6:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 7:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 8:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,10,7,45
10/25/2014 9:00:00 AM,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,106,101,20,0,0,0,5,0,0,0,0,0,0,10,0,26,0,0,0,0,0,0,27,0,0,12,0,15,47,51,96,114,65
10/25/2014 10:00:00 AM,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,25,14,8,0,0,0,0,0,7,0,0,0,0,0
10/25/2014 11:00:00 AM,0,18,0,0,0,12,0,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,46,45,41,48,27,0,0,14,37,20,0
10/25/2014 12:00:00 PM,0,23,0,26,21,14,10,19,0,0,9,6,0,0,4,9,0,0,0,0,8,58,40,10,9,0,0,0,0,0,0,19,0,0,0,0,0,7,0,0,0,0,7,0,0,23,0,0,0,0,6,0,0,0,0,0,0,0,0,0
10/25/2014 1:00:00 PM,0,0,0,20,0,0,0,15,21,0,0,0,29,42,19,11,6,10,0,7,0,0,0,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,33,0,0,18,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0
10/25/2014 2:00:00 PM,0,0,0,16,33,0,0,0,0,0,0,30,40,13,59,18,0,9,0,23,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,7,14,0,0,9
10/25/2014 3:00:00 PM,0,8,17,64,31,21,28,6,10,34,42,57,21,7,70,7,0,0,0,0,0,0,0,7,88,14,0,0,0,0,0,0,0,0,23,45,0,0,0,27,45,0,7,11,0,0,0,0,11,0,0,0,0,0,0,0,8,0,0,0
10/25/2014 4:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,42,11,14,23,27,6,0,0,0,0,0,0,0,0,0,0,0,8,4,35,9,6,0,0,0,0,29,0,0,0,0,0,0,0,74,14,0,0,0,0,0,0,0
10/25/2014 5:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,9,36,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 6:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,16,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 7:00:00 PM,7,0,0,5,0,7,0,0,0,0,0,4,21,31,33,25,23,0,32,0,35,45,15,0,0,12,26,0,0,0,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 8:00:00 PM,0,0,0,5,0,11,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,27,0,0,7,44,27,0,0,0,0,0,0,0,0,0,14,0,0,0,13,9,0,0,0,0,0
10/25/2014 9:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,18,0,0,0,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 10:00:00 PM,0,0,0,0,0,0,0,0,0,10,19,18,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,16,20,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0
10/25/2014 11:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27,10,5,0,19,46,41,24,0,0,14,16,58,1,20,44,39,54,42,4,0,0,0,0,0,0,15,26,0,0,11,0,0,0,0
10/26/2014 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2014 1:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2014 2:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2014 3:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2014 4:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2014 5:00:00 AM,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2014 6:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2014 7:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2014 8:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2014 9:00:00 AM,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2014 10:00:00 AM,0,0,7,0,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,0,0,0,0,0,0,0,0,0,0
10/26/2014 11:00:00 AM,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,4,0,0,0,32,21,41,33,11,0,42,0,0,0,14,0,0,10,0,8,26,16,0,29,30,24,39,21,12,28,21,5,14,20,50,24,0,0,0,0,0,0,0
10/26/2014 12:00:00 PM,0,61,28,0,0,0,0,0,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,19,0,0,0,0,0,12,0,0,0,0,8,25,0,0,0,0,0,0,0,0,0,7
10/26/2014 1:00:00 PM,22,7,13,0,0,0,0,19,0,0,0,0,5,22,9,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,9,0,0
10/26/2014 2:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,18,0,0,0,0,0,0,0,0,0,0,7,0,0,0,23,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12,0
10/26/2014 3:00:00 PM,0,0,0,0,0,24,0,0,0,38,44,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,11,0,0,24,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,31,7,0,4
10/26/2014 4:00:00 PM,0,0,0,5,0,0,0,0,0,13,10,29,21,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,41,36,32,47,48,0,11,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,0,29,0,12,8,27
10/26/2014 5:00:00 PM,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,16,0,0,0,0,8,0,0,0,0,0,18,0,0,11,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
10/26/2014 6:00:00 PM,0,14,0,0,9,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,38,17,37,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,65,34,41
10/26/2014 7:00:00 PM,30,13,0,0,0,0,0,0,0,0,0,35,22,10,26,0,0,16,0,10,4,6,24,8,11,22,39,15,0,0,18,5,0,0,8,11,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,4,6,0
10/26/2014 8:00:00 PM,0,0,15,36,24,0,0,43,0,26,21,18,0,0,43,43,0,0,0,0,0,0,0,0,0,0,8,88,62,31,41,28,43,0,7,40,20,26,35,15,0,34,21,1,0,6,0,10,43,49,8,18,13,0,6,0,25,0,0,0
10/26/2014 9:00:00 PM,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,16,15,7,0,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,16,0,14,0,0,0,0,0
10/26/2014 10:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,15,0,0,10,0,0,0,0,0,21,0,0,0,0,30,0,42
10/26/2014 11:00:00 PM,18,0,0,0,0,0,0,31,6,36,7,23,30,16,12,15,0,7,0,10,41,0,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,19,0,0,0,0,0
10/27/2014 12:00:00 AM,0,0,0,6,20,0,0,5,17,0,21,23,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/2014 1:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/2014 2:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/2014 3:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/2014 4:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
10/27/2014 5:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/2014 6:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/2014 7:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/2014 8:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/2014 9:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,32,5,0,0
10/27/2014 10:00:00 AM,0,0,0,0,0,0,0,0,21,3,0,15,0,0,0,0,0,0,0,0,0,0,9,0,12,0,26,36,7,42,8,10,28,13,20,15,15,10,14,0,20,13,4,29,45,0,4,0,0,0,34,40,107,111,121,121,123,122,121,120
10/27/2014 11:00:00 AM,62,0,117,124,126,119,119,38,86,53,76,58,7,0,0,0,0,0,0,16,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
10/27/2014 12:00:00 PM,52,106,109,115,114,17,93,74,37,57,76,107,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/2014 1:00:00 PM,0,0,0,0,0,0,0,0,0,0,15,0,29,95,121,75,74,115,112,115,88,65,44,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/2014 2:00:00 PM,0,0,0,0,0,0,0,24,68,100,118,121,118,116,121,120,118,120,107,28,15,79,94,102,83,43,46,9,0,33,40,46,11,15,48,20,48,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,11
10/27/2014 3:00:00 PM,38,0,0,0,25,63,52,29,0,0,0,0,56,112,113,108,119,121,122,113,119,114,115,120,106,0,0,0,0,0,0,0,0,21,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/2014 4:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,110,117,121,114,121,123
10/27/2014 5:00:00 PM,117,123,120,118,106,105,80,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
10/27/2014 6:00:00 PM,0,0,0,0,0,7,15,0,0,0,0,0,30,9,0,16,0,7,18,20,21,3,5,0,7,0,0,0,0,0,0,0,0,0,0,0,35,23,0,0,8,0,47,0,0,0,0,10,27,0,0,6,0,0,0,0,0,0,0,0
10/27/2014 7:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,38,8,0,0,23,8,0,0,0,0,0,16,0
10/27/2014 8:00:00 PM,12,3,0,0,30,0,0,0,15,0,0,0,0,65,65,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
10/27/2014 9:00:00 PM,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,8,33,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,26,54,35,0,0,33,38
10/27/2014 10:00:00 PM,21,30,6,7,11,41,0,24,25,14,0,20,4,17,2,7,0,0,0,0,0,0,12,32,7,19,10,35,0,17,0,11,4,7,0,0,0,0,9,0,13,0,18,0,19,29,42,0,0,0,0,0,0,0,0,0,0,8,0,0
10/27/2014 11:00:00 PM,0,0,0,0,25,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28,25,18
10/28/2014 12:00:00 AM,11,0,0,11,19,0,9,23,19,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/2014 1:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/2014 2:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/2014 3:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/2014 4:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/2014 5:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/2014 6:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/2014 7:00:00 AM,0,0,0,0,25,9,5,0,0,0,8,25,18,8,12,13,0,8,0,26,17,18,0,0,0,0,31,93,126,52,0,0,0,0,0,0,0,0,0,0,0,0,0,30,106,44,0,34,0,0,0,0,0,8,5,0,0,0,0,0
10/28/2014 8:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/2014 9:00:00 AM,0,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,10,20,13,0,11,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/2014 10:00:00 AM,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,76,63,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,37,118,98,59,0,0,0,0,0,0,0,0,0,0,14,21,23,0,0,0,9,0,0,0
10/28/2014 11:00:00 AM,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,40,64,0,9,20,0,0,16,31,12,46,17,0,7,0,0,4,0,0
10/28/2014 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/2014 1:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/2014 2:00:00 PM,0,0,0,4,0,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,15,0,0,16,0,0,0,7,0,10,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/2014 3:00:00 PM,0,0,6,16,7,0,0,0,0,0,0,15,0,25,0,0,0,15,16,0,0,0,0,0,0,0,0,0,13,11,50,1,0,0,21,0,0,10,32,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
