ActivityHour,MET00,MET01,MET02,MET03,MET04,MET05,MET06,MET07,MET08,MET09,MET10,MET11,MET12,MET13,MET14,MET15,MET16,MET17,MET18,MET19,MET20,MET21,MET22,MET23,MET24,MET25,MET26,MET27,MET28,MET29,MET30,MET31,MET32,MET33,MET34,MET35,MET36,MET37,MET38,MET39,MET40,MET41,MET42,MET43,MET44,MET45,MET46,MET47,MET48,MET49,MET50,MET51,MET52,MET53,MET54,MET55,MET56,MET57,MET58,MET59
10/21/2014 2:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,12,10,10,10,10,10,10,10,10,24,40,12,10,10,10,10,10,10,10,10,10,10,10,12,26,26,10,12,10,10,10,10,10,10,10,10,10,12,10,12,10,10,10
10/21/2014 3:00:00 PM,12,10,10,12,10,12,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,26,32,10,10,10,12,10,10,10,10,12,10,10,10,10,10,10,10,12,10,10,10,10,12,10,12,12,12,12,10,26,12,10
10/21/2014 4:00:00 PM,10,12,30,12,12,28,12,24,30,12,34,26,12,12,10,12,12,10,10,10,10,10,10,12,12,26,12,28,28,12,26,24,12,24,12,12,12,12,10,12,28,32,34,12,12,12,12,12,28,32,12,12,12,12,28,12,10,12,12,10
10/21/2014 5:00:00 PM,10,26,26,10,10,12,26,12,28,12,10,10,10,12,12,12,12,10,12,12,12,12,10,12,12,12,12,12,12,10,12,10,10,10,10,12,12,12,10,10,10,26,10,10,10,12,12,10,12,10,10,12,26,34,26,30,12,28,12,10
10/21/2014 6:00:00 PM,10,12,12,30,12,12,10,12,12,12,10,10,10,12,12,10,10,10,10,12,10,10,12,10,10,10,10,10,10,10,10,12,12,10,10,12,28,28,36,28,12,24,12,12,26,28,32,30,40,34,38,34,32,26,12,12,10,10,10,10
10/21/2014 7:00:00 PM,10,12,12,12,12,32,28,38,40,44,44,42,36,26,34,40,28,12,12,24,12,12,12,12,12,12,12,12,26,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,32,36,34,32,38,54,36,38,30,38,36,38,42,40,36,30
10/21/2014 8:00:00 PM,30,38,42,42,38,70,62,68,72,72,70,56,60,56,50,54,68,60,60,70,66,64,66,72,62,62,60,72,58,68,68,68,68,68,68,70,70,68,60,60,52,60,58,38,26,38,28,44,42,50,66,66,68,56,60,68,56,50,62,60
10/21/2014 9:00:00 PM,60,42,58,66,66,68,70,72,64,76,64,62,60,60,62,48,62,74,66,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/21/2014 10:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/21/2014 11:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 12:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 1:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 2:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 3:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 4:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 5:00:00 AM,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 6:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 7:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 8:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 9:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 10:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 11:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,28,26,12,10,10,12,12,10,12
10/22/2014 12:00:00 PM,10,10,10,10,10,10,12,10,12,26,12,12,12,12,12,32,30,12,26,28,26,10,10,10,28,28,30,32,28,32,32,26,34,32,34,38,30,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,10
10/22/2014 1:00:00 PM,12,12,12,12,12,12,12,12,12,12,12,10,12,26,30,52,38,28,24,12,12,10,12,12,28,12,12,10,12,12,10,10,12,10,10,10,10,12,10,10,12,10,10,12,12,10,12,10,10,10,12,12,10,10,10,10,10,10,10,10
10/22/2014 2:00:00 PM,10,12,12,10,10,12,10,12,12,12,10,12,28,30,28,56,42,60,26,26,24,12,12,12,12,26,56,42,42,34,34,40,26,26,24,12,12,10,10,10,10,12,12,28,12,12,12,12,26,10,12,12,12,24,12,12,12,24,12,12
10/22/2014 3:00:00 PM,12,12,12,12,12,10,12,10,10,10,26,10,10,10,10,10,10,10,12,10,10,10,12,12,10,10,10,10,12,12,12,10,10,10,10,10,10,10,12,10,10,10,12,12,12,10,10,10,10,10,10,10,10,12,12,10,12,12,12,12
10/22/2014 4:00:00 PM,10,12,10,12,12,12,12,12,10,12,10,12,24,48,34,50,40,28,12,12,26,12,12,12,12,12,12,12,12,28,12,30,24,12,26,12,10,10,10,12,30,54,44,50,44,32,38,26,40,32,12,12,12,12,12,12,12,12,12,28
10/22/2014 5:00:00 PM,28,12,12,10,12,12,12,10,10,10,12,12,12,12,10,10,12,12,12,10,10,12,12,12,12,10,10,12,10,26,12,12,12,10,12,12,10,10,12,26,12,12,12,12,10,10,10,10,10,26,32,12,34,32,26,12,12,28,12,12
10/22/2014 6:00:00 PM,10,10,30,12,10,24,12,38,12,10,10,10,10,10,12,10,10,10,12,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,12,24,12,12,32,36,12,26,26,26,26,28,26,32,36,12,12,42,34,54,56,60,44,44,30,12
10/22/2014 7:00:00 PM,36,30,34,26,12,12,12,26,24,12,38,42,36,30,34,38,30,36,24,12,12,10,12,10,10,12,10,12,26,10,24,10,10,10,10,10,10,26,12,12,12,10,10,10,12,28,12,42,42,42,42,12,26,12,28,28,26,12,10,10
10/22/2014 8:00:00 PM,12,24,12,28,30,30,26,26,26,30,10,10,10,10,10,10,10,30,26,26,12,26,26,12,12,28,28,28,10,10,10,26,28,30,24,28,10,10,10,10,10,10,12,10,10,12,28,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 9:00:00 PM,10,10,10,10,10,12,12,10,10,10,24,12,10,10,10,10,10,12,10,10,12,10,10,10,10,10,12,10,12,10,10,10,12,30,28,12,32,24,36,12,12,36,28,12,12,26,10,10,10,10,10,10,12,12,10,10,10,10,12,10
10/22/2014 10:00:00 PM,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,12,10,10,10,12,12,10,10,10,10,10,12,12,10,10,10,10,26,12,10,10,10,10
10/22/2014 11:00:00 PM,10,10,12,10,10,10,10,10,12,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 12:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,12,12,10,10,12,10,10,10,10,10,10,10
10/23/2014 1:00:00 AM,10,10,10,10,12,12,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 2:00:00 AM,10,10,10,26,12,12,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 3:00:00 AM,10,10,10,10,10,10,12,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10
10/23/2014 4:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10
10/23/2014 5:00:00 AM,10,10,10,12,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,24,10,10,10,10
10/23/2014 6:00:00 AM,10,10,12,12,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,28,10,10,10,10,10,10,10,10,10,10,10,10,12,10
10/23/2014 7:00:00 AM,10,10,10,12,30,12,28,28,32,30,30,28,28,34,28,26,26,24,36,30,30,32,42,28,12,12,12,10,10,10,12,12,12,12,12,28,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,10,10,10,12,12,12,28,30,38
10/23/2014 8:00:00 AM,78,76,74,50,30,12,24,24,12,12,10,10,12,12,10,12,10,12,12,12,12,12,10,12,10,10,12,12,12,12,12,12,10,10,10,12,12,12,12,10,12,12,12,12,12,12,10,12,12,10,12,10,10,10,10,12,12,12,10,12
10/23/2014 9:00:00 AM,10,10,10,12,10,12,12,28,56,72,76,78,52,26,12,32,30,28,28,30,30,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10
10/23/2014 10:00:00 AM,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,26,10,10,10,12,10,10,10,10,12,12,12,12,12,12,10,10,10
10/23/2014 11:00:00 AM,10,10,10,10,10,10,12,10,12,10,10,10,10,10,10,10,10,12,12,10,10,10,12,10,10,12,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10
10/23/2014 12:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,28,38,24,12,10,10,12,10,12,12,10,12,12,12,10,24,38,26,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,12
10/23/2014 1:00:00 PM,12,26,40,26,12,10,30,32,12,26,12,10,30,24,32,26,12,30,12,28,24,12,30,24,12,12,10,10,10,12,12,12,26,12,12,12,10,12,38,28,32,12,12,26,26,26,30,10,28,12,30,32,26,12,12,10,10,10,26,26
10/23/2014 2:00:00 PM,12,28,12,26,12,24,26,12,12,10,10,12,10,12,10,12,10,12,12,12,10,10,12,12,10,10,12,10,12,10,10,10,10,12,12,12,10,26,12,10,12,10,10,12,10,12,10,12,10,10,12,12,10,12,24,10,26,12,10,12
10/23/2014 3:00:00 PM,10,10,10,12,26,28,34,38,28,32,26,10,10,28,30,32,28,42,28,12,12,34,32,74,78,64,36,12,36,28,34,12,32,26,12,26,12,24,12,10,12,12,10,12,10,12,12,12,12,28,12,12,12,10,12,12,12,10,26,26
10/23/2014 4:00:00 PM,10,10,12,12,10,10,10,12,10,12,12,12,12,26,10,12,10,26,12,12,10,12,12,12,12,10,12,10,10,12,12,10,10,12,12,10,10,10,10,10,12,10,10,10,12,10,24,26,28,56,74,74,26,40,12,12,10,12,12,10
10/23/2014 5:00:00 PM,12,12,12,12,12,12,10,12,12,12,26,24,12,12,12,12,28,12,12,12,12,12,12,12,30,34,12,30,32,30,32,12,12,10,10,10,12,12,36,40,12,12,12,12,38,36,12,10,12,12,24,42,12,10,10,10,10,12,12,12
10/23/2014 6:00:00 PM,12,12,12,12,24,12,12,12,28,32,42,28,30,28,24,34,48,28,40,32,12,12,54,32,12,12,24,12,12,12,42,28,26,12,12,10,10,10,10,10,12,12,24,12,28,24,10,10,10,10,10,10,10,10,10,10,10,10,34,26
10/23/2014 7:00:00 PM,26,12,24,10,10,12,12,12,12,12,12,12,12,12,12,10,10,12,12,12,10,12,12,30,28,30,36,10,30,30,26,26,34,36,12,10,10,12,10,10,10,10,12,12,10,10,10,10,12,10,26,26,12,10,10,10,10,10,12,12
10/23/2014 8:00:00 PM,12,10,10,10,12,10,26,12,10,10,10,12,10,10,10,10,10,10,10,24,28,10,32,38,30,32,12,10,10,10,10,10,12,10,10,10,10,10,10,10,10,28,34,34,32,12,28,12,12,34,26,28,12,12,26,12,12,28,24,10
10/23/2014 9:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,12,38,12,26,30,36,28,32,32,10,10,10,10,10,12,30,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,26,10,10,10,10,10
10/23/2014 10:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 11:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,12,10,10,10,10,10,10,10,10,26,10,10,10,10,10,10,10,10,10,12,10,10,10,10
10/24/2014 12:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,12,10,10,12,10,10,10,10,10,10,10,10,10,12,10,12,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,10,10,10,10,10,10,10,12,10,10,10,10,10
10/24/2014 1:00:00 AM,10,12,12,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 2:00:00 AM,10,10,12,10,10,12,10,10,12,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 3:00:00 AM,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 4:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 5:00:00 AM,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,12,10,10,10,10,10,12,10,10,12,10,10,10,10
10/24/2014 6:00:00 AM,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,12,10,10,10,10,10,10,10,10,12,10,12,10,10,10,10,10,10,12,12,10,10,10,10,10,10,12,10,10,24,24,10,10,10,10,10,10,10,10
10/24/2014 7:00:00 AM,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,10,10,12
10/24/2014 8:00:00 AM,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,12,10,12,10,10,10,30,24,12,12,10,10,10,12,10,10,10,12,12,12
10/24/2014 9:00:00 AM,32,28,24,28,32,10,26,24,30,24,10,10,10,10,10,26,10,10,12,12,10,10,10,10,12,12,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,12,12,10,32,12,12,10,24,12,12
10/24/2014 10:00:00 AM,12,12,26,10,12,12,12,10,12,10,10,26,12,12,10,10,12,10,10,10,10,12,10,12,10,10,10,10,10,10,10,12,12,28,10,10,10,12,28,24,10,12,10,10,10,10,10,12,10,10,12,10,12,12,10,12,12,10,10,10
10/24/2014 11:00:00 AM,12,30,28,34,24,28,32,12,12,12,12,12,26,10,12,10,12,10,10,12,26,12,12,26,24,12,12,12,12,12,12,10,12,38,34,12,12,10,12,10,10,12,12,12,12,12,10,26,10,10,10,10,12,10,12,10,10,10,10,10
10/24/2014 12:00:00 PM,10,10,10,10,10,10,40,40,36,30,30,30,40,24,12,28,34,32,38,38,36,38,34,26,32,32,12,10,12,12,12,12,10,12,10,12,10,10,12,10,12,40,32,26,36,12,12,10,12,12,12,12,12,26,12,12,12,12,12,32
10/24/2014 1:00:00 PM,12,10,12,12,12,12,12,10,12,12,26,12,12,12,10,12,12,12,12,12,24,32,64,40,12,26,26,10,10,10,12,12,10,10,12,10,12,12,12,12,12,12,12,10,12,12,10,12,10,10,10,10,12,10,10,10,12,12,12,10
10/24/2014 2:00:00 PM,12,10,10,10,10,10,12,12,12,12,10,10,10,10,28,34,48,28,12,12,10,10,10,12,12,10,12,12,12,12,12,12,12,12,12,12,26,12,24,12,12,30,12,12,12,12,12,12,10,12,38,32,40,12,10,12,12,12,12,12
10/24/2014 3:00:00 PM,12,10,10,10,10,10,10,12,10,10,12,12,10,10,10,10,12,10,12,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,12,10,10,10,12,12,10,10,10,10,10,12,12,10,10,12,10,12,10,10,10,12,12,12,12
10/24/2014 4:00:00 PM,12,10,10,10,12,10,10,12,10,10,12,10,10,26,24,12,12,12,10,10,10,10,10,12,12,10,10,10,12,12,12,10,10,10,10,12,28,10,12,26,12,10,10,10,10,10,10,10,10,10,10,10,12,12,12,12,10,12,10,10
10/24/2014 5:00:00 PM,10,12,10,12,12,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,12,26,12,24,26,12,12,28,12,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 6:00:00 PM,10,10,10,10,10,10,10,10,30,28,36,10,10,12,12,26,10,10,12,12,12,12,12,28,30,12,12,10,10,10,26,12,12,10,10,10,10,10,12,10,12,12,12,10,10,10,12,10,10,12,10,10,12,12,36,28,28,12,28,12
10/24/2014 7:00:00 PM,24,12,32,30,12,12,12,12,12,12,12,12,12,10,28,12,32,32,10,30,34,32,12,36,42,40,40,42,34,36,30,26,28,32,30,30,12,28,36,28,24,26,12,24,28,12,12,12,12,10,12,12,12,12,10,12,12,26,26,28
10/24/2014 8:00:00 PM,24,12,10,12,26,12,12,12,10,10,12,10,12,12,10,12,26,12,10,10,12,10,10,10,26,26,28,12,12,10,12,10,10,12,12,28,12,12,12,10,10,12,26,12,26,12,28,24,26,10,12,10,12,26,10,12,10,10,10,10
10/24/2014 9:00:00 PM,12,10,10,10,10,12,12,10,12,10,12,10,10,10,10,10,10,10,10,10,12,10,12,10,10,12,10,10,10,12,10,12,26,26,12,26,12,12,30,12,26,12,12,10,12,12,12,26,30,28,12,12,12,12,24,32,26,28,32,32
10/24/2014 10:00:00 PM,24,12,10,12,12,12,12,24,26,30,32,12,12,12,12,34,26,30,26,24,12,12,12,12,12,36,32,34,12,10,10,12,12,12,12,10,10,10,12,12,12,12,10,10,12,10,10,10,12,12,12,12,10,12,10,26,10,10,10,12
10/24/2014 11:00:00 PM,10,10,12,10,26,12,10,12,12,12,12,10,12,10,12,10,10,10,12,12,12,12,12,10,12,12,12,30,24,12,12,12,10,10,12,10,10,12,10,10,12,28,28,30,30,12,12,12,12,12,12,24,32,24,10,10,10,10,30,26
10/25/2014 12:00:00 AM,32,34,28,30,26,26,10,10,10,10,10,10,12,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 1:00:00 AM,10,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 2:00:00 AM,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10
