ActivityHour,MET00,MET01,MET02,MET03,MET04,MET05,MET06,MET07,MET08,MET09,MET10,MET11,MET12,MET13,MET14,MET15,MET16,MET17,MET18,MET19,MET20,MET21,MET22,MET23,MET24,MET25,MET26,MET27,MET28,MET29,MET30,MET31,MET32,MET33,MET34,MET35,MET36,MET37,MET38,MET39,MET40,MET41,MET42,MET43,MET44,MET45,MET46,MET47,MET48,MET49,MET50,MET51,MET52,MET53,MET54,MET55,MET56,MET57,MET58,MET59
10/21/2014 8:00:00 PM,12,24,12,10,10,12,10,10,12,30,26,12,32,62,70,38,34,32,26,12,30,26,32,28,30,26,36,32,36,32,32,36,40,36,34,34,32,40,38,30,26,24,32,30,38,32,12,34,24,28,32,24,12,12,10,10,10,10,10,12
10/21/2014 9:00:00 PM,10,26,28,12,12,10,28,10,12,26,12,12,10,12,26,10,12,36,30,12,26,34,34,32,12,12,28,12,24,12,10,12,12,26,26,42,10,10,10,10,12,12,10,12,12,12,12,12,12,10,36,32,34,28,28,24,30,30,10,26
10/21/2014 10:00:00 PM,38,30,30,32,32,26,28,28,28,38,34,30,32,28,12,12,26,32,28,30,40,36,44,54,42,32,26,26,24,12,26,12,26,10,12,12,12,12,10,12,12,28,12,10,10,12,32,26,12,12,12,30,26,24,26,12,30,10,12,10
10/21/2014 11:00:00 PM,10,10,28,12,10,12,10,26,32,32,12,10,10,28,12,10,12,12,12,12,12,12,10,10,10,12,12,24,12,12,10,26,26,10,12,26,12,10,10,10,10,12,28,26,24,12,26,10,10,10,12,26,28,40,36,44,30,10,32,28
10/22/2014 12:00:00 AM,30,26,40,32,28,36,26,10,10,10,26,12,12,10,10,10,28,28,24,12,12,12,12,24,12,12,12,26,28,12,12,10,12,10,10,10,10,10,10,12,12,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 1:00:00 AM,26,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,10
10/22/2014 2:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 3:00:00 AM,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,12,10,10,10,10,12,10,10,10
10/22/2014 4:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 5:00:00 AM,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,12,10,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 6:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10
10/22/2014 7:00:00 AM,10,10,12,10,10,10,10,10,12,10,10,12,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 8:00:00 AM,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,12,28,28,30,12,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 9:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,12,10,10,10,12,12,32,28,12,12,30,32,36,12,12,12,12,12,12,10,10,44,42,12,26,26,12,12,30,38,24,28,34,36,26,30,38,12,32,26,26,34,32,26,44
10/22/2014 10:00:00 AM,48,38,56,40,12,40,40,38,30,32,12,24,40,44,30,38,26,32,30,30,12,28,30,12,12,10,10,12,10,12,38,28,32,28,26,12,28,30,34,30,28,28,28,30,50,72,70,72,74,78,76,74,74,48,78,76,76,70,80,76
10/22/2014 11:00:00 AM,68,42,12,26,54,28,12,12,12,12,12,12,10,12,12,24,26,10,12,12,26,10,12,28,26,26,12,12,12,12,10,26,10,12,12,10,10,12,26,10,10,10,10,10,10,10,10,12,12,10,12,12,10,24,10,10,12,34,58,52
10/22/2014 12:00:00 PM,58,74,70,58,28,26,28,42,26,12,10,10,10,10,26,12,12,12,12,12,26,12,10,12,10,10,10,12,10,10,10,10,10,10,10,12,10,10,10,10,12,10,12,10,10,12,10,12,10,10,10,10,12,10,10,10,12,10,12,12
10/22/2014 1:00:00 PM,10,12,12,10,10,10,10,10,26,38,50,83,56,72,76,42,70,60,30,26,12,10,30,40,38,30,12,12,12,10,10,12,10,10,10,10,10,12,12,10,10,12,12,10,10,10,10,10,10,10,12,10,10,10,10,12,10,10,10,12
10/22/2014 2:00:00 PM,12,10,10,10,10,10,12,12,10,10,12,12,26,56,40,38,44,26,32,12,34,38,12,26,10,10,12,10,10,10,12,12,42,12,12,24,10,10,12,10,12,12,12,12,12,10,10,12,10,10,36,36,32,26,56,50,68,30,10,26
10/22/2014 3:00:00 PM,10,12,12,12,12,10,10,12,10,12,10,12,32,24,30,26,26,12,12,12,12,12,12,12,12,26,10,10,12,12,12,12,12,10,10,12,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,12,12,10,26,12,12,12,12,26
10/22/2014 4:00:00 PM,12,10,10,10,12,10,12,12,10,12,10,24,12,10,12,12,10,10,12,12,12,10,10,10,10,12,12,10,12,10,12,10,10,10,10,12,12,10,10,10,12,10,10,10,10,10,10,10,10,12,10,10,10,28,12,12,12,12,12,12
10/22/2014 5:00:00 PM,12,10,10,12,12,10,12,12,12,10,10,38,56,12,60,40,50,64,34,26,12,10,10,10,10,10,10,10,12,12,10,10,10,12,12,34,28,32,26,12,10,12,10,10,10,10,10,10,10,12,10,12,10,10,26,24,10,28,28,12
10/22/2014 6:00:00 PM,28,12,60,72,72,74,74,32,12,12,12,12,12,12,12,12,38,72,68,52,34,40,54,32,24,12,12,12,12,12,12,10,12,10,10,12,12,10,12,12,10,12,10,10,10,24,34,36,26,12,10,10,10,10,10,12,12,10,10,24
10/22/2014 7:00:00 PM,12,28,10,10,12,34,30,40,76,82,85,80,32,10,10,10,10,10,12,10,10,26,26,12,10,10,10,10,10,10,10,10,10,10,10,12,12,12,40,56,91,98,78,42,36,12,12,12,12,12,10,10,12,26,28,10,24,10,12,10
10/22/2014 8:00:00 PM,26,30,10,12,12,12,12,10,10,10,12,12,12,10,10,12,10,10,10,10,10,10,12,12,12,10,26,26,12,10,10,12,12,10,12,10,10,10,32,28,10,10,12,12,10,10,10,28,10,10,10,10,10,10,12,10,10,12,12,10
10/22/2014 9:00:00 PM,12,10,12,12,10,12,12,12,26,12,12,26,30,28,10,30,12,10,12,12,10,10,10,26,30,26,28,26,12,32,10,12,12,12,26,34,32,42,50,60,36,34,26,28,32,12,24,12,12,12,12,12,26,12,32,12,12,12,12,12
10/22/2014 10:00:00 PM,10,12,12,12,10,10,26,12,10,10,10,10,12,12,10,10,10,10,10,12,10,10,12,12,10,12,32,24,26,24,12,26,10,10,10,12,10,12,10,12,12,12,24,26,12,28,28,12,24,12,26,26,26,12,12,12,12,12,12,12
10/22/2014 11:00:00 PM,12,26,12,12,10,12,12,12,12,10,28,12,12,12,10,12,12,10,12,10,12,12,12,10,12,26,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,26
10/23/2014 12:00:00 AM,12,10,10,10,26,12,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,30,28,12,12,10,10,10,10,10
10/23/2014 1:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 2:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10
10/23/2014 3:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10
10/23/2014 4:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,26,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,24,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 5:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 6:00:00 AM,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,26,10,10,10,10,26,10,10,10,10,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 7:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,12,10,10,28,24,26,12,30,26,28,12,30,12,28,28,36,26,34,36,32,36,40,48,68,74,78,78,80,78,80,78,36,70,81,97,84,24,10,10,26,10
10/23/2014 8:00:00 AM,10,12,10,12,12,12,10,10,10,10,10,12,10,10,12,12,12,10,12,10,10,10,10,12,10,12,12,10,10,10,12,38,64,81,90,83,99,99,97,97,95,90,44,36,32,32,36,12,10,10,10,10,12,10,10,10,10,12,10,10
10/23/2014 9:00:00 AM,10,10,10,28,30,24,12,12,12,28,30,28,12,12,12,12,12,12,26,24,12,12,24,30,32,26,10,10,10,10,10,10,12,10,10,10,10,10,10,10,12,32,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,12,10,34
10/23/2014 10:00:00 AM,28,28,36,28,34,30,38,30,30,32,32,60,80,78,24,12,12,12,10,12,10,12,10,10,12,12,12,12,40,70,34,24,12,12,12,12,10,12,12,12,12,10,10,10,12,10,10,10,10,12,10,10,12,12,10,12,10,10,12,12
10/23/2014 11:00:00 AM,12,30,40,28,24,28,26,36,52,12,12,12,10,12,10,12,10,10,10,10,10,10,10,10,12,10,10,10,10,12,12,28,40,30,12,12,26,12,34,10,10,10,24,10,10,10,10,10,12,10,12,10,10,10,10,12,10,10,10,10
10/23/2014 12:00:00 PM,10,10,12,12,28,10,36,32,10,12,12,12,12,12,12,10,12,10,12,24,12,12,10,12,12,12,12,12,10,10,12,10,12,12,10,10,12,10,10,10,10,10,12,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,24,12
10/23/2014 1:00:00 PM,12,24,26,26,26,12,12,12,12,12,12,10,10,12,10,12,10,12,12,12,10,10,12,12,26,30,28,24,12,12,12,12,12,12,12,12,12,12,10,12,12,12,12,12,12,10,10,10,10,12,12,12,12,12,24,10,10,12,12,12
10/23/2014 2:00:00 PM,10,12,12,12,12,12,12,10,10,10,10,10,10,10,12,12,10,12,12,10,26,10,12,12,12,10,12,12,12,12,12,26,12,12,12,10,12,12,12,10,26,12,12,12,12,12,26,12,10,12,36,28,70,32,10,10,28,10,10,12
10/23/2014 3:00:00 PM,26,10,12,12,10,10,10,10,10,12,10,10,12,64,50,56,26,28,36,38,34,32,30,32,24,10,10,10,10,10,10,10,10,10,28,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 4:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,28,28,32,26,36,28,28,30,26,12,26,28,26,12,28,30,26,10,10,26,10,12,26,24,26,12,26,12,28,30,12,26,30,36,12,30,26,32,12,28,28,12,28,24,26,12,12,12
10/23/2014 5:00:00 PM,10,10,12,12,12,12,12,12,12,12,10,12,12,30,28,10,12,10,10,10,10,10,10,10,12,12,12,12,12,10,12,10,12,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,12,12,34,12,32
10/23/2014 6:00:00 PM,12,24,32,10,10,10,10,10,10,12,10,10,10,10,12,10,12,12,12,10,10,12,28,28,10,12,10,12,10,10,10,10,10,12,12,12,26,12,10,10,10,12,10,10,10,10,10,10,10,10,12,10,10,10,10,10,30,32,26,28
10/23/2014 7:00:00 PM,28,24,24,12,30,30,24,12,26,26,34,36,12,12,30,10,10,10,10,10,10,26,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,12,10,10,10,26,28,12,10,10,10,12,10,10,10,10
10/23/2014 8:00:00 PM,26,10,26,26,12,12,12,26,26,26,26,32,12,12,12,10,10,10,10,10,10,10,10,10,10,12,12,24,10,10,10,10,10,10,10,10,10,26,12,10,12,36,10,12,10,12,10,12,12,32,32,30,12,12,28,30,12,26,12,12
10/23/2014 9:00:00 PM,12,12,28,12,26,12,10,10,10,10,12,10,10,12,34,12,12,12,10,10,24,12,10,10,12,10,10,10,12,12,10,10,10,10,24,12,24,12,12,12,10,12,10,12,12,12,12,26,12,26,10,10,30,34,12,26,34,32,24,26
10/23/2014 10:00:00 PM,26,12,10,12,10,10,12,10,10,10,10,10,26,10,10,28,36,30,30,24,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,12,12,10,12,10,10,10,10,10,38,12,12,28
10/23/2014 11:00:00 PM,26,12,26,24,28,12,24,10,30,28,10,10,10,10,26,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 12:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 1:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10
10/24/2014 2:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,28,10,10,10,10,10,10,10
10/24/2014 3:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10
10/24/2014 4:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10
10/24/2014 5:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,24,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,10,10,10,12,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 6:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,24,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10
10/24/2014 7:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 8:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 9:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,12,10,10,12,10,10,12,10,12,10,10,12,10,10,10,12,12,12,10,12,10,10,10,10,10,10,10,10,26,28,38,12,24,10,10,28,34
10/24/2014 10:00:00 AM,12,10,26,12,30,10,12,10,10,10,10,30,34,28,34,34,30,32,38,36,28,34,36,24,26,36,12,10,30,26,32,12,12,26,12,28,30,10,10,10,12,10,12,24,34,32,32,34,42,54,68,74,72,76,76,78,76,68,80,76
10/24/2014 11:00:00 AM,78,42,64,34,10,12,12,28,26,12,12,54,76,74,70,60,34,30,12,12,12,10,10,10,12,10,12,12,10,10,10,10,10,10,12,12,10,10,10,12,12,10,10,10,12,12,10,10,10,12,26,12,12,12,12,12,12,12,32,66
10/24/2014 12:00:00 PM,52,12,34,40,60,68,68,42,24,10,12,12,12,12,26,12,26,12,12,12,12,10,10,10,10,10,10,10,10,10,12,10,10,10,10,12,12,10,10,12,10,10,12,12,10,12,12,10,10,10,10,10,10,10,10,12,12,10,10,10
10/24/2014 1:00:00 PM,12,10,10,10,10,10,12,10,10,12,36,68,72,56,58,78,30,54,72,60,36,12,12,12,26,12,12,12,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,12,10,12,12,10,10,10,10,12,12,12,12,10,10,10,10,10
10/24/2014 2:00:00 PM,12,10,10,10,12,12,10,10,12,12,12,10,12,12,26,44,70,56,64,42,12,24,12,12,26,12,12,12,10,12,12,12,12,10,12,12,12,12,30,24,12,30,30,70,76,78,78,34,80,80,80,78,78,78,78,58,44,42,26,32
10/24/2014 3:00:00 PM,34,34,28,28,28,12,24,30,28,10,12,12,10,12,10,26,24,28,10,12,30,38,62,54,28,34,50,58,60,38,12,26,12,32,34,12,12,34,12,26,26,12,12,28,12,10,10,10,10,10,10,10,10,12,12,12,10,10,10,10
10/24/2014 4:00:00 PM,12,10,12,12,10,10,26,12,12,12,26,10,10,10,24,24,12,12,10,10,10,10,10,12,24,12,12,12,28,30,36,28,10,12,30,30,26,12,28,12,26,32,12,10,12,12,10,10,12,12,12,12,12,12,12,36,26,26,12,12
10/24/2014 5:00:00 PM,12,12,12,12,12,10,12,12,12,24,12,28,12,12,10,12,12,12,12,28,24,12,12,12,10,12,12,12,12,32,12,30,26,12,10,12,24,34,12,26,32,38,24,12,12,30,12,12,12,28,28,12,10,10,10,30,34,26,30,38
10/24/2014 6:00:00 PM,38,36,32,34,32,42,34,26,24,38,36,28,30,30,36,34,32,36,12,30,12,30,36,64,62,32,24,12,10,10,12,10,12,12,12,12,10,12,10,12,28,26,30,52,38,30,12,24,28,12,12,10,28,12,12,12,12,12,12,10
10/24/2014 7:00:00 PM,12,12,24,12,12,10,10,12,12,10,10,10,12,12,10,10,10,10,10,12,10,12,12,12,12,12,10,10,26,12,12,10,10,12,12,12,32,12,26,12,12,10,10,10,32,12,12,10,10,12,12,12,12,10,10,12,12,10,28,34
10/24/2014 8:00:00 PM,26,12,12,12,12,12,24,34,24,12,12,12,12,30,26,10,10,10,10,10,10,36,12,32,32,36,12,10,12,12,10,28,12,26,26,24,12,10,10,30,12,10,26,10,12,12,12,24,12,12,26,56,36,28,36,54,58,58,60,62
10/24/2014 9:00:00 PM,58,28,36,48,62,50,12,12,32,50,64,42,32,12,12,12,30,30,28,24,28,32,32,32,24,32,12,10,12,28,30,12,34,34,12,28,26,34,26,34,34,62,62,68,70,72,60,66,64,30,34,12,12,12,10,12,24,26,12,12
10/24/2014 10:00:00 PM,10,10,12,12,10,12,12,12,12,26,24,10,28,12,12,12,12,12,12,12,28,26,12,10,12,12,12,12,12,12,10,26,12,42,32,10,10,10,12,12,10,12,12,12,10,10,26,12,30,10,36,42,64,74,72,70,54,10,12,12
10/24/2014 11:00:00 PM,24,12,10,12,10,12,10,12,36,28,24,28,10,10,10,10,10,10,10,12,12,12,10,24,12,12,12,10,12,12,12,10,10,10,10,10,12,10,12,10,12,12,10,10,10,24,10,12,12,12,12,12,12,10,12,10,10,10,10,10
10/25/2014 12:00:00 AM,10,10,12,26,10,10,28,12,28,32,66,58,26,26,24,10,12,12,10,12,12,12,32,36,24,36,30,38,12,42,30,30,28,26,28,10,10,10,10,10,10,10,10,10,10,26,12,12,12,10,10,24,26,10,12,10,10,10,10,10
10/25/2014 1:00:00 AM,12,10,10,10,12,28,12,12,10,10,26,10,10,10,10,12,12,12,12,12,10,24,10,26,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 2:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
