ActivityHour,MET00,MET01,MET02,MET03,MET04,MET05,MET06,MET07,MET08,MET09,MET10,MET11,MET12,MET13,MET14,MET15,MET16,MET17,MET18,MET19,MET20,MET21,MET22,MET23,MET24,MET25,MET26,MET27,MET28,MET29,MET30,MET31,MET32,MET33,MET34,MET35,MET36,MET37,MET38,MET39,MET40,MET41,MET42,MET43,MET44,MET45,MET46,MET47,MET48,MET49,MET50,MET51,MET52,MET53,MET54,MET55,MET56,MET57,MET58,MET59
10/24/2014 9:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 10:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 11:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 12:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 1:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 2:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 3:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 4:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 5:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 6:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 7:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 8:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,34,36,10,12,34,24,28,12,10,10,10,12,10,12,32,38,28,12,12,10,12,10,10,10,24,12,12,34,24,72,68,50,44,24,26,12,26,12,30
10/25/2014 9:00:00 AM,42,12,10,10,10,10,10,10,12,12,34,10,12,12,12,12,28,32,28,12,10,12,10,32,12,26,36,10,26,34,38,34,54,36,10,12,10,10,10,10,10,10,10,12,10,10,10,12,28,10,12,12,12,12,12,10,12,10,12,26
10/25/2014 10:00:00 AM,40,12,10,10,12,12,12,10,12,10,10,10,10,12,10,10,12,12,12,10,12,10,12,12,26,12,12,10,12,42,28,12,12,30,34,10,10,10,10,12,12,12,12,10,10,12,12,10,12,12,10,10,10,12,10,12,12,10,30,42
10/25/2014 11:00:00 AM,12,10,28,12,10,10,10,10,10,12,10,12,32,12,32,26,48,42,32,32,30,24,32,10,28,12,12,12,42,42,60,40,36,10,10,12,12,12,12,12,12,10,10,12,12,12,24,10,10,12,12,32,32,36,48,24,30,32,30,36
10/25/2014 12:00:00 PM,28,32,30,32,34,38,30,32,30,32,32,12,12,10,10,12,10,10,12,10,12,12,12,10,12,26,12,12,42,52,50,28,54,64,64,50,60,62,60,62,62,66,62,56,68,64,40,42,52,64,58,54,48,40,64,68,64,64,50,64
10/25/2014 1:00:00 PM,44,62,36,12,26,50,26,12,12,12,10,12,12,12,12,26,12,12,12,12,12,12,12,12,26,28,26,26,42,54,70,72,32,12,12,12,10,10,12,12,12,28,32,26,38,38,32,12,32,28,28,36,34,32,32,30,32,38,24,28
10/25/2014 2:00:00 PM,24,32,42,52,28,32,36,50,44,48,38,52,34,54,54,52,32,44,28,34,40,56,56,58,36,32,26,38,30,50,26,12,34,48,58,40,36,44,60,56,52,48,56,44,52,40,44,28,34,34,44,42,10,10,10,10,10,10,10,10
10/25/2014 3:00:00 PM,10,10,10,32,26,12,28,48,56,56,56,58,54,50,42,42,36,40,52,30,28,12,12,26,40,42,36,52,38,42,38,40,34,36,38,34,48,32,32,40,40,34,32,36,52,12,10,34,28,52,26,54,54,54,52,56,56,50,36,38
10/25/2014 4:00:00 PM,54,30,36,38,42,36,26,24,24,32,40,36,40,36,30,32,24,42,32,40,42,30,12,12,10,10,12,10,12,26,24,42,12,44,44,64,64,60,34,38,60,66,76,68,38,68,54,64,44,56,56,72,42,52,50,68,58,40,56,48
10/25/2014 5:00:00 PM,72,56,44,40,32,10,12,42,34,30,28,34,44,32,38,34,58,78,72,70,74,68,72,74,66,66,76,76,66,12,12,26,12,12,10,12,12,10,10,12,32,42,44,12,10,10,12,26,10,26,10,10,12,10,10,12,24,12,26,10
10/25/2014 6:00:00 PM,10,10,12,28,32,12,12,10,12,10,10,10,10,10,10,10,10,12,26,26,12,38,62,68,66,74,68,66,80,68,72,62,72,68,78,78,60,72,66,78,72,58,68,66,72,64,44,12,12,34,32,32,52,66,62,40,10,10,10,10
10/25/2014 7:00:00 PM,12,26,26,28,32,10,26,36,26,28,24,12,26,32,28,30,30,28,30,10,10,10,10,12,10,12,12,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,28,12,26,34,28,10,10,10,10,10,12,10,10,10,10,10
10/25/2014 8:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,12,10,10,10,10,10,10,10,10,10,28,10,10,28,12,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,12,12,12,12,12,10,10
10/25/2014 9:00:00 PM,10,10,10,12,10,10,10,10,10,10,10,10,12,10,10,10,12,10,10,10,10,10,34,36,34,26,12,12,10,12,12,60,40,62,66,34,10,12,12,12,10,10,12,40,56,26,26,30,36,42,24,12,12,12,12,12,30,12,12,12
10/25/2014 10:00:00 PM,12,32,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 11:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/26/2014 12:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/26/2014 1:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/26/2014 2:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/26/2014 3:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/26/2014 4:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/26/2014 5:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/26/2014 6:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/26/2014 7:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/26/2014 8:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,26,12,24,26,30,40
10/26/2014 9:00:00 AM,12,26,12,30,12,12,32,34,32,36,12,24,12,26,12,10,10,12,10,12,12,30,12,32,42,58,42,28,36,36,60,38,12,12,26,24,12,12,32,26,36,12,24,28,28,34,12,28,30,12,12,26,26,36,34,30,32,26,30,12
10/26/2014 10:00:00 AM,36,32,30,30,24,26,12,38,30,28,32,12,26,30,30,34,32,12,36,26,30,36,50,36,26,12,12,32,44,68,40,12,12,12,10,12,34,12,30,24,10,10,36,12,10,10,12,12,12,12,12,12,12,12,28,24,32,10,28,34
10/26/2014 11:00:00 AM,26,10,10,10,10,12,10,10,10,10,10,10,10,10,12,10,10,10,10,12,36,34,12,28,28,12,10,10,10,10,10,10,10,10,12,10,10,12,12,10,12,12,12,12,10,10,10,12,12,10,12,10,12,10,10,10,10,12,12,10
10/26/2014 12:00:00 PM,10,10,10,10,10,10,10,10,12,12,12,28,30,26,24,24,12,26,34,30,32,38,28,38,32,42,30,32,34,10,10,10,12,12,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10
10/26/2014 1:00:00 PM,10,10,10,10,12,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/26/2014 2:00:00 PM,10,10,10,10,10,10,10,10,10,26,26,10,12,10,12,12,12,10,10,10,10,12,10,10,10,12,12,12,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10
10/26/2014 3:00:00 PM,12,12,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,12,10,10,10,10,36,24,12,12,12,26,12,12,12,24,28,26,26,10,10,10,10,10,10,10,10,10,10,10,12,12
10/26/2014 4:00:00 PM,12,10,10,10,10,12,10,12,12,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,34,10,10,10,10,10,12,12,26,12,12,26,26,28,12
10/26/2014 5:00:00 PM,12,12,12,12,26,10,10,10,10,12,28,10,12,26,12,28,26,34,32,26,12,10,10,12,10,12,12,12,12,12,12,26,28,12,10,10,10,12,12,12,12,12,12,12,10,12,10,12,10,10,10,10,10,12,12,12,12,12,12,12
10/26/2014 6:00:00 PM,12,10,12,12,12,12,10,10,10,10,12,12,10,10,10,10,12,10,10,10,10,10,10,12,10,10,12,12,12,10,10,10,10,10,12,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,10
10/26/2014 7:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,24,24,28,32,28,26,24,12,12,30,28,26,26,12,10,10,10,10,10,10,10,10,10,10,24,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/26/2014 8:00:00 PM,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,28,12,26,26,10,12,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/26/2014 9:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/26/2014 10:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/26/2014 11:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/27/2014 12:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/27/2014 1:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/27/2014 2:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/27/2014 3:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/27/2014 4:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/27/2014 5:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/27/2014 6:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/27/2014 7:00:00 AM,10,10,10,10,10,10,10,10,12,12,30,28,32,28,12,12,12,28,10,10,10,12,38,30,44,28,12,12,10,12,10,10,12,10,10,26,12,12,12,48,72,72,72,74,74,74,72,68,70,64,26,12,12,34,12,12,12,10,24,12
10/27/2014 8:00:00 AM,12,12,12,12,10,10,12,12,10,10,12,10,12,12,12,28,12,12,10,12,12,12,12,10,12,10,12,12,12,10,10,12,12,10,12,12,12,12,10,12,12,12,12,10,12,12,12,12,12,28,62,60,42,10,10,10,54,76,76,76
10/27/2014 9:00:00 AM,54,78,78,74,56,30,12,12,12,12,12,12,12,26,48,26,12,28,28,26,42,32,34,12,12,10,26,12,10,10,10,10,10,12,10,10,10,10,12,32,10,10,10,10,12,12,10,28,26,34,26,30,26,34,42,42,40,36,26,26
10/27/2014 10:00:00 AM,28,12,26,28,36,32,12,26,28,38,40,34,12,12,12,12,10,10,12,12,12,12,28,12,32,66,70,70,72,70,66,74,74,72,64,50,12,12,12,12,12,12,10,12,10,12,12,10,10,12,10,12,10,10,10,12,10,10,12,12
10/27/2014 11:00:00 AM,10,10,12,12,10,10,12,10,12,12,12,12,10,12,12,12,26,12,12,10,10,12,10,12,12,12,12,12,12,10,10,12,12,10,10,10,10,10,12,10,10,12,10,10,10,12,10,10,10,12,10,10,10,10,12,10,10,10,12,44
10/27/2014 12:00:00 PM,40,28,38,62,42,72,76,76,72,64,28,12,10,12,12,24,26,12,12,12,12,12,12,12,12,12,12,10,12,10,12,10,12,12,12,10,12,12,12,10,12,12,12,12,12,12,12,12,10,12,10,10,12,10,28,40,28,28,12,12
10/27/2014 1:00:00 PM,12,10,12,10,10,10,34,58,64,42,12,12,10,12,10,12,10,10,12,10,10,10,10,12,32,60,66,62,70,56,28,58,24,12,12,10,10,10,10,10,10,10,10,10,12,10,26,44,12,12,12,12,12,10,10,12,10,10,10,10
10/27/2014 2:00:00 PM,30,50,26,12,10,10,12,10,10,12,12,10,10,10,10,10,12,12,12,10,12,28,28,12,36,12,10,10,12,10,12,12,24,32,26,12,10,10,12,12,12,10,12,10,12,26,12,12,12,12,10,12,12,12,12,10,10,12,12,10
10/27/2014 3:00:00 PM,12,12,10,12,12,10,12,10,12,10,10,10,10,10,10,10,12,10,10,12,10,10,12,12,10,12,12,10,10,12,10,10,10,10,10,10,10,10,10,10,10,28,10,12,12,10,12,10,10,10,10,10,10,28,12,12,10,10,12,10
10/27/2014 4:00:00 PM,12,10,10,10,10,12,24,10,10,26,12,10,32,56,76,76,78,72,68,78,76,64,26,24,10,12,10,12,28,44,78,76,72,44,40,44,24,10,12,10,12,10,12,10,12,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10
10/27/2014 5:00:00 PM,10,10,12,12,10,10,10,10,10,10,10,10,10,10,12,10,12,12,10,10,12,10,10,10,10,10,10,10,12,34,32,26,12,10,10,10,12,12,10,10,12,10,10,10,10,10,12,12,10,10,10,12,10,10,26,12,12,12,12,12
10/27/2014 6:00:00 PM,10,12,12,10,10,12,10,12,12,12,12,10,10,12,10,12,10,12,10,10,12,12,10,10,10,10,10,10,10,10,10,12,10,12,10,12,12,40,42,76,78,28,10,10,12,12,60,78,80,80,38,26,26,10,10,12,10,10,12,10
10/27/2014 7:00:00 PM,30,30,28,28,28,12,12,12,26,26,12,24,10,12,12,12,12,12,12,12,12,28,32,12,28,12,12,12,12,12,28,12,26,32,26,34,34,24,28,28,12,12,12,28,26,12,26,24,12,10,10,10,10,10,10,10,12,10,10,10
10/27/2014 8:00:00 PM,10,10,12,10,10,12,12,12,24,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/27/2014 9:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/27/2014 10:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/27/2014 11:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/28/2014 12:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/28/2014 1:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/28/2014 2:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/28/2014 3:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/28/2014 4:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/28/2014 5:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/28/2014 6:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/28/2014 7:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,28,28,26,28,10,12,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10
10/28/2014 8:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,26,28
10/28/2014 9:00:00 AM,36,12,30,36,30,12,36,28,26,10,10,10,10,30,28,28,10,12,24,32,42,32,34,30,12,12,12,10,12,10,12,12,12,24,24,54,72,74,54,12,12,10,26,32,12,54,64,58,76,76,76,68,72,64,30,12,12,12,12,10
10/28/2014 10:00:00 AM,10,10,12,10,10,10,10,10,10,12,12,12,10,10,10,10,10,12,10,12,10,10,12,10,10,10,10,10,10,10,10,10,12,12,10,10,10,12,10,10,12,12,12,12,12,10,12,10,10,10,10,12,10,10,10,12,10,10,12,12
10/28/2014 11:00:00 AM,10,12,12,34,72,68,64,32,10,26,30,44,36,34,24,12,12,12,12,10,12,12,10,12,12,12,10,12,12,26,12,12,26,12,12,12,12,12,12,10,12,12,12,10,12,12,12,10,10,12,36,60,72,72,76,68,76,78,66,54
10/28/2014 12:00:00 PM,62,60,72,56,38,28,26,12,24,12,28,30,34,12,32,12,26,44,30,32,28,26,32,26,12,40,38,58,28,30,12,28,12,32,32,26,12,26,12,38,28,36,30,28,26,28,42,34,32,34,26,12,36,30,12,12,34,34,32,30
10/28/2014 1:00:00 PM,12,38,66,60,32,30,54,36,40,58,44,54,60,70,74,74,76,78,78,76,42,30,12,12,12,12,12,24,12,32,32,24,28,28,10,10,10,12,12,38,40,30,34,34,32,12,12,12,12,10,10,10,10,12,12,10,12,26,26,12
10/28/2014 2:00:00 PM,10,24,32,42,40,32,32,12,12,10,10,10,10,10,10,10,10,10,24,12,12,12,10,12,12,12,12,12,12,12,12,26,12,12,12,12,12,10,12,10,12,10,12,12,12,12,12,12,10,12,12,10,10,12,10,10,10,10,10,26
10/28/2014 3:00:00 PM,10,10,12,12,12,12,12,42,12,38,44,38,26,24,12,12,30,26,12,10,12,10,10,10,10,12,12,12,10,10,10,12,12,12,32,34,64,58,48,36,32,32,30,30,42,36,40,34,42,30,26,32,32,36,30,30,24,30,30,24
10/28/2014 4:00:00 PM,24,30,26,28,12,12,26,12,12,24,34,38,36,30,38,32,36,26,34,32,34,32,38,32,32,30,12,12,38,42,56,60,34,54,64,64,58,36,58,64,62,56,54,56,42,30,54,60,60,60,60,50,42,40,50,60,44,56,62,32
10/28/2014 5:00:00 PM,10,10,10,36,48,36,12,12,40,12,10,12,26,12,28,42,28,12,40,30,44,30,12,24,12,12,12,10,10,12,12,12,12,12,12,12,12,12,10,36,32,12,12,10,10,10,12,12,12,32,42,36,28,32,42,44,40,42,34,36
10/28/2014 6:00:00 PM,40,30,26,28,10,12,12,32,32,28,12,26,24,12,12,42,38,42,42,38,54,38,38,40,32,32,42,12,12,10,10,10,10,12,12,10,10,12,26,26,12,12,12,12,12,30,32,10,12,10,10,10,10,10,12,10,12,28,12,42
10/28/2014 7:00:00 PM,34,30,12,36,32,28,38,40,58,38,44,44,44,44,32,32,56,52,28,54,38,12,10,12,12,10,10,12,12,10,12,12,10,12,12,12,12,34,44,34,30,54,34,40,28,42,26,26,28,32,24,12,10,12,12,12,10,10,28,50
10/28/2014 8:00:00 PM,58,60,50,64,60,56,58,58,56,60,60,50,58,50,56,58,60,52,50,56,60,56,56,60,60,56,42,10,30,56,30,54,38,32,40,50,54,32,12,10,12,28,28,30,24,28,40,26,36,24,44,42,36,26,34,44,44,40,42,50
10/28/2014 9:00:00 PM,44,42,24,12,10,12,10,10,12,12,12,26,30,30,26,32,10,10,30,12,12,24,32,10,12,10,12,10,10,10,10,10,10,10,10,24,12,28,32,34,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/28/2014 10:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/28/2014 11:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/29/2014 12:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/29/2014 1:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
