------------ Data File Created By ActiGraph wGT3XPlus ActiLife v6.11.5 Firmware v2.2.1 date format M/d/yyyy Filter Normal Multiple Incline Limb: Waist -----------
Serial Number: CLE2B23130564
Start Time 09:30:00
Start Date 11/13/2014
Epoch Period (hh:mm:ss) 00:01:00
Download Time 09:24:48
Download Date 11/20/2014
Current Memory Address: 0
Current Battery Voltage: 4.11     Mode = 61
--------------------------------------------------
4755,1960,393,124,0,0,60,0,0
5049,2070,293,126,0,0,60,0,0
3014,1534,283,81,0,0,60,0,0
4163,1947,669,115,0,0,60,0,0
654,675,652,34,0,0,60,0,0
603,758,552,35,0,0,60,0,0
635,886,850,39,0,0,60,0,0
1085,1027,753,61,0,0,60,0,0
80,421,267,3,0,0,53,7,0
76,71,99,2,0,0,51,9,0
43,46,164,2,0,0,49,11,0
656,821,499,23,0,0,60,0,0
2747,1550,599,96,0,0,60,0,0
404,781,493,25,0,0,58,2,0
615,821,762,38,0,0,60,0,0
3922,1848,364,118,0,0,60,0,0
4363,1950,316,122,0,0,60,0,0
4246,1662,275,121,0,0,60,0,0
4640,2088,581,124,0,0,60,0,0
2006,1796,1316,60,0,0,60,0,0
0,71,17,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,17,31,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,91,60,0,0,0,58,2,0
0,0,0,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,125,44,0,0,0,59,1,0
144,546,387,2,0,0,14,46,0
686,1209,931,23,0,0,60,0,0
1051,1511,1621,9,0,0,60,0,0
413,210,365,2,0,0,0,43,17
486,407,289,2,0,0,60,0,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
175,441,42,2,0,2,0,36,22
590,356,142,2,0,0,60,0,0
0,14,29,0,0,0,58,2,0
0,0,0,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,0,0,0,0,60,0,0,0
0,0,0,0,0,60,0,0,0
0,0,0,0,0,60,0,0,0
0,0,0,0,0,60,0,0,0
0,0,0,0,0,60,0,0,0
0,0,0,0,0,60,0,0,0
0,0,0,0,0,60,0,0,0
0,0,0,0,0,60,0,0,0
0,0,0,0,0,60,0,0,0
0,0,0,0,0,60,0,0,0
0,0,0,0,0,60,0,0,0
0,0,0,0,0,60,0,0,0
0,0,0,0,0,60,0,0,0
0,0,0,0,0,60,0,0,0
0,0,2,0,0,0,26,34,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,82,48,0,0,0,52,8,0
0,0,0,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,14,3,0,0,0,60,0,0
0,2,3,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,60,0,0,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
312,145,236,1,0,0,0,58,2
4,17,0,0,0,0,0,0,60
0,0,0,0,0,0,0,0,60
0,3,0,0,0,0,0,2,58
0,0,0,0,0,0,0,14,46
1157,1521,1654,6,0,0,60,0,0
295,848,1346,9,0,0,45,15,0
55,770,391,3,0,0,57,3,0
384,1090,1144,30,0,0,57,3,0
260,886,951,18,0,0,59,1,0
865,1459,1008,13,0,0,60,0,0
1083,1115,1519,16,0,0,60,0,0
759,1295,762,8,0,0,60,0,0
333,952,712,2,0,0,49,10,1
693,917,958,20,0,0,60,0,0
933,967,1445,33,0,0,60,0,0
0,36,45,0,0,0,60,0,0
0,37,10,0,0,0,60,0,0
0,63,0,0,0,0,60,0,0
0,18,0,0,0,0,60,0,0
0,67,27,0,0,0,60,0,0
217,544,422,5,0,0,51,9,0
26,540,431,1,0,0,51,9,0
36,278,287,2,0,0,9,51,0
438,1114,1069,4,0,0,60,0,0
1026,1186,864,23,0,0,60,0,0
175,257,298,4,0,0,23,37,0
395,421,616,11,0,0,42,18,0
774,700,677,25,0,0,60,0,0
0,124,9,0,0,0,54,6,0
155,592,406,3,0,0,35,25,0
24,448,176,1,0,0,9,51,0
6,133,58,1,0,0,43,17,0
0,30,0,0,0,0,60,0,0
148,401,291,4,0,0,15,45,0
