------------ Data File Created By ActiGraph GT3XPlus ActiLife v6.11.5 Firmware v2.2.1 date format M/d/yyyy Filter Normal Multiple Incline Limb: Waist -----------
Serial Number: CLE1A28120252
Start Time 15:00:00
Start Date 10/21/2014
Epoch Period (hh:mm:ss) 00:01:00
Download Time 14:26:23
Download Date 10/29/2014
Current Memory Address: 0
Current Battery Voltage: 4.1     Mode = 61
--------------------------------------------------
226,496,225,3,35,0,17,43,0
150,604,634,6,0,0,17,43,0
270,662,715,11,0,0,21,39,0
5,64,0,0,0,0,44,16,0
0,23,20,0,0,0,26,34,0
0,49,4,0,0,0,2,58,0
0,17,0,0,0,0,0,60,0
0,13,3,0,40,0,2,58,0
0,0,0,0,26,0,0,60,0
0,3,0,0,43,0,2,58,0
76,79,230,1,52,0,3,57,0
0,21,0,0,43,0,0,60,0
0,12,0,0,46,0,0,60,0
0,0,0,0,63,0,6,54,0
33,138,75,2,66,0,4,56,0
0,0,7,0,97,0,0,60,0
0,0,0,0,102,0,0,60,0
360,1185,739,18,42,0,28,32,0
17,142,251,1,0,0,43,17,0
182,671,346,7,21,0,35,25,0
449,877,710,17,0,0,60,0,0
0,155,30,0,0,0,60,0,0
523,994,803,11,39,0,60,0,0
179,166,654,1,29,0,38,22,0
0,0,0,0,0,0,33,27,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,213,134,0,0,0,13,47,0
3,86,99,1,0,0,38,22,0
0,0,51,0,0,0,59,1,0
0,0,1,0,0,0,60,0,0
0,57,31,0,0,0,54,6,0
0,2,13,0,0,0,56,4,0
0,12,22,0,0,0,60,0,0
0,332,146,0,0,0,51,9,0
0,18,85,0,0,0,60,0,0
0,4,91,0,0,0,37,23,0
220,291,385,8,0,0,42,18,0
101,132,127,2,0,0,1,59,0
275,937,645,5,0,0,37,23,0
0,46,16,0,0,0,16,44,0
15,73,207,0,0,0,22,38,0
586,778,742,16,0,0,60,0,0
12,506,163,1,0,0,18,42,0
11,166,97,1,0,0,44,16,0
8,155,83,0,0,0,58,2,0
0,85,83,0,0,0,30,30,0
0,107,142,0,0,0,13,47,0
7,97,406,1,0,0,4,56,0
25,145,460,0,0,0,0,60,0
43,149,188,1,0,0,32,28,0
20,170,88,2,0,0,23,37,0
29,228,159,0,0,0,32,28,0
77,518,469,2,0,0,31,29,0
0,168,325,0,0,0,2,58,0
17,130,270,1,0,0,9,51,0
4,157,163,0,0,0,5,55,0
53,489,379,2,0,0,12,48,0
74,438,489,2,0,0,7,53,0
0,0,0,0,0,0,31,29,0
0,0,0,0,0,0,7,53,0
0,0,0,0,0,0,58,2,0
0,0,0,0,0,0,55,5,0
0,0,0,0,0,0,28,32,0
0,27,35,0,0,0,22,38,0
0,30,34,0,0,0,0,60,0
0,0,40,0,0,0,0,60,0
0,2,25,0,0,0,14,46,0
30,137,80,0,0,0,54,6,0
0,30,27,0,0,0,59,1,0
0,81,34,0,0,0,57,3,0
69,509,250,1,0,0,13,47,0
42,608,178,2,0,0,46,14,0
0,0,0,0,0,0,34,26,0
0,3,0,0,0,0,5,55,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,5,55,0
0,0,63,0,0,0,0,60,0
15,163,143,1,0,0,2,58,0
0,0,0,0,0,0,0,60,0
352,797,1019,15,0,0,33,27,0
74,236,769,2,0,0,53,7,0
43,284,448,1,0,0,38,22,0
739,1212,1444,28,0,0,60,0,0
716,715,753,26,21,0,60,0,0
40,78,5,0,29,19,0,8,33
185,309,243,3,0,0,0,60,0
378,420,255,7,0,1,0,58,1
269,362,194,5,0,12,0,45,3
127,282,92,2,0,25,0,23,12
90,64,0,2,0,28,0,27,5
10,0,0,1,24,0,0,58,2
8,0,0,0,0,0,0,60,0
48,0,6,2,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,24,0,0,59,1
0,0,0,0,0,0,0,59,1
0,0,0,0,0,0,0,59,1
0,0,0,0,0,0,0,41,19
0,0,0,0,0,0,0,60,0
